"Subject","Session","Block","Trial","prime","target","RT","rel","category"
225,2,2,386,"GIGGLE","clean",455,"un","D"
225,2,2,395,"FLAKE","corn",467,"rel","D"
225,2,2,401,"CHIPMUNK","cards",549,"un","C"
226,1,2,419,"OWN","yard",469,"un","C"
226,1,2,426,"COOLER","wine",668,"rel","D"
226,1,2,433,"DEVIL","club",1034,"un","D"
226,1,2,442,"MORSE","code",551,"rel","C"
226,1,2,453,"DEER","slave",969,"un","D"
226,1,2,493,"WICKER","basket",604,"rel","C"
226,1,2,500,"PARK","tax",565,"un","C"
226,1,2,538,"GROCERY","store",484,"rel","C"
226,1,2,574,"TICKET","concert",551,"rel","D"
226,1,2,698,"HUNDRED","puzzle",531,"un","D"
226,1,2,704,"CRISP","zoo",749,"un","D"
226,1,2,733,"GUITAR","string",967,"rel","C"
226,1,2,735,"MONKEY","wash",552,"un","D"
226,1,2,754,"RAYS","fortune",587,"un","C"
226,1,2,811,"STOMACH","ache",570,"rel","C"
226,1,2,816,"SLING","shot",532,"rel","C"
226,1,2,817,"HUT","straw",532,"rel","D"
226,1,2,818,"BULLETIN","board",388,"rel","C"
226,2,2,424,"SPRAIN","ankle",405,"rel","C"
226,2,2,439,"CORPSE","not",630,"un","C"
226,2,2,442,"HELIUM","balloon",514,"rel","C"
226,2,2,452,"PRESTIGE","check",555,"un","D"
226,2,2,469,"ABLE","beam",613,"un","C"
226,2,2,519,"TELLER","bank",423,"rel","D"
226,2,2,552,"EXIT","reaction",380,"un","C"
226,2,2,559,"LOWER","chew",453,"un","D"
226,2,2,607,"STEER","red",524,"un","D"
226,2,2,609,"UNIFORM","nurse",550,"rel","D"
226,2,2,656,"BURST","bubble",550,"rel","C"
226,2,2,667,"INTERRUPT","up",473,"un","C"
226,2,2,681,"YOLK","egg",498,"rel","D"
226,2,2,737,"CREDIT","card",486,"rel","C"
226,2,2,757,"MELLOW","yellow",388,"rel","C"
226,2,2,814,"HANDLE","care",458,"rel","C"
226,2,2,815,"FURTHER","away",381,"rel","C"
226,2,2,821,"SUB","sandwich",482,"rel","C"
227,1,2,12,"CASE","court",693,"rel","D"
227,1,2,37,"RELATIVITY","theory",906,"rel","C"
227,1,2,40,"PUNCTUATION","kitchen",855,"un","D"
227,1,2,55,"REMINISCENCE","coat",595,"un","C"
227,1,2,67,"DISCIPLINE","strict",890,"rel","D"
227,1,2,90,"SQUAD","police",724,"rel","D"
227,1,2,106,"CONCERN","worker",571,"un","C"
227,1,2,126,"DRILL","bit",601,"rel","C"
227,1,2,139,"SUBTLE","hint",561,"rel","C"
227,1,2,161,"DEFINITION","off",570,"un","C"
227,1,2,163,"PRINCESS","pledge",651,"un","D"
227,1,2,167,"HOE","doll",535,"un","C"
227,1,2,182,"HIKING","boots",618,"rel","C"
227,1,2,189,"FIBER","foreign",588,"un","D"
227,1,2,207,"BLOUSE","hair",1283,"un","D"
227,1,2,223,"CRAYOLA","crayon",534,"rel","C"
227,1,2,226,"KINETIC","energy",522,"rel","C"
227,1,2,239,"DELINQUENT","juvenile",738,"rel","D"
227,1,2,246,"GRADUATE","student",530,"rel","C"
227,1,2,284,"CONTEMPORARY","tan",587,"un","C"
227,1,2,317,"ATHLETIC","movie",1211,"un","D"
227,1,2,326,"SMOKY","mountains",635,"rel","C"
227,1,2,347,"CUSHION","couch",585,"rel","D"
227,1,2,360,"DRAG","race",618,"rel","C"
227,1,2,378,"PROMISE","broken",587,"rel","D"
227,1,2,381,"TOENAIL","clipper",649,"rel","C"
227,1,2,398,"GEORGE","washington",662,"rel","C"
227,1,2,414,"LOAD","heavy",662,"rel","D"
227,2,2,20,"SICKLE","cell",827,"rel","C"
227,2,2,52,"DUMP","garbage",773,"rel","D"
227,2,2,74,"FIGHT","fist",621,"rel","D"
227,2,2,96,"ENTERTAINMENT","television",658,"rel","C"
227,2,2,109,"JOURNAL","hamburger",860,"un","C"
227,2,2,140,"LASTING","long",871,"rel","D"
227,2,2,142,"POST","office",597,"rel","C"
227,2,2,144,"TWILIGHT","being",805,"un","C"
227,2,2,162,"BUSY","taxi",653,"un","D"
227,2,2,219,"COMMANDER","chief",618,"rel","C"
227,2,2,221,"ELEMENTS","chain",1720,"un","D"
227,2,2,238,"MENTAL","health",537,"rel","C"
227,2,2,262,"SNAP","crackle",957,"rel","C"
227,2,2,269,"SELFISH","dive",1067,"un","C"
227,2,2,276,"MINOR","sharp",806,"un","C"
227,2,2,291,"EXPLOSION","potato",498,"un","D"
227,2,2,292,"SHOW","tell",485,"rel","C"
227,2,2,298,"RIGHTS","station",933,"un","C"
227,2,2,306,"LEAST","bath",595,"un","D"
227,2,2,307,"HARVEST","crops",808,"rel","C"
227,2,2,341,"WELCOME","home",561,"rel","C"
227,2,2,363,"ROMAN","empire",650,"rel","C"
227,2,2,374,"TWIST","treat",938,"un","C"
227,2,2,379,"OPENER","can",534,"rel","D"
227,2,2,385,"HAPPENING","now",601,"rel","C"
227,2,2,390,"LAB","experiment",1203,"rel","C"
227,2,2,393,"EXAMPLE","bleach",857,"un","C"
227,2,2,414,"SPOILED","rotten",632,"rel","C"
228,1,2,425,"REAP","log",470,"un","D"
228,1,2,427,"DAMN","it",468,"rel","C"
228,1,2,432,"SLICK","dog",1314,"un","D"
228,1,2,460,"LANDSCAPE","simple",641,"un","C"
228,1,2,506,"LIST","groceries",964,"rel","D"
228,1,2,540,"POSTAGE","stamp",615,"rel","C"
228,1,2,567,"VACUUM","cleaner",580,"rel","C"
228,1,2,598,"DRUM","stick",547,"rel","C"
228,1,2,615,"SPREE","shopping",662,"rel","D"
228,1,2,688,"KIDNEY","bean",999,"rel","C"
228,1,2,742,"CAPTION","closed",609,"rel","D"
228,1,2,756,"UNAWARE","gold",551,"un","D"
228,1,2,800,"SCARF","turn",577,"un","C"
228,2,2,436,"RIGHTEOUS","soap",547,"un","C"
228,2,2,462,"MEMORIAL","service",589,"rel","C"
228,2,2,547,"RENT","thread",713,"un","C"
228,2,2,556,"STEREOTYPE","virgin",708,"un","D"
228,2,2,561,"PICKLES","sexy",742,"un","D"
228,2,2,589,"SHOCK","electric",1320,"rel","D"
228,2,2,608,"CORAL","reef",1238,"rel","C"
228,2,2,614,"DEBATE","president",617,"un","D"
228,2,2,662,"CHARM","bracelet",1687,"rel","C"
228,2,2,671,"PAN","strap",1484,"un","C"
228,2,2,672,"HELMET","motorcycle",1603,"rel","D"
228,2,2,679,"GENE","pool",572,"rel","C"
228,2,2,689,"CANYON","grand",547,"rel","D"
228,2,2,699,"BOUQUET","flowers",562,"rel","C"
228,2,2,706,"SPAGHETTI","sauce",684,"rel","C"
228,2,2,711,"ATTENTION","span",1046,"rel","C"
228,2,2,736,"GRAPE","thursday",564,"un","C"
228,2,2,786,"JAIL","aluminum",1195,"un","D"
228,2,2,807,"TRICK","eggs",907,"un","C"
228,2,2,810,"PIMPLE","furniture",696,"un","C"
229,1,2,8,"BOOTH","telephone",613,"rel","D"
229,1,2,16,"DEAL","cards",644,"rel","C"
229,1,2,49,"CHILD","dots",677,"un","C"
229,1,2,52,"TAN","code",565,"un","C"
229,1,2,67,"LASER","beam",533,"rel","C"
229,1,2,72,"SHOULDER","ankle",855,"un","C"
229,1,2,79,"PIECES","puzzle",594,"rel","D"
229,1,2,152,"MEMBER","club",550,"rel","D"
229,1,2,167,"APPLE","red",762,"rel","D"
229,1,2,181,"FAME","fortune",647,"rel","C"
229,1,2,191,"MONEY","preview",822,"un","C"
229,1,2,218,"MARK","check",945,"rel","D"
229,1,2,236,"GOVERNOR","green",1014,"un","D"
229,1,2,261,"LIPS","states",1345,"un","C"
229,1,2,292,"WET","care",690,"un","C"
229,1,2,301,"ILLEGAL","drugs",605,"rel","C"
229,1,2,361,"WOMEN","bank",748,"un","D"
229,1,2,372,"ARTS","shot",540,"un","C"
229,1,2,376,"MEANING","egg",636,"un","D"
229,2,2,10,"CONTINENT","bone",612,"un","C"
229,2,2,19,"BEE","sting",659,"rel","C"
229,2,2,28,"SWAP","boys",518,"un","C"
229,2,2,37,"MONOTONOUS","straw",773,"un","D"
229,2,2,50,"REMAIN","basic",738,"un","D"
229,2,2,51,"MEDICAL","doctor",570,"rel","C"
229,2,2,54,"GROWN","up",1047,"rel","C"
229,2,2,130,"NOTICE","string",788,"un","C"
229,2,2,132,"NOW","account",561,"un","C"
229,2,2,144,"MELLOW","soup",867,"un","C"
229,2,2,200,"BRITTLE","board",1223,"un","C"
229,2,2,229,"FINGERNAIL","polish",674,"rel","C"
229,2,2,259,"RADISH","call",956,"un","C"
229,2,2,287,"HONEY","george",1163,"un","C"
229,2,2,309,"FILE","frame",885,"un","C"
229,2,2,311,"SHOWER","clean",630,"rel","D"
229,2,2,315,"SINCE","bubble",664,"un","C"
229,2,2,356,"SHIELD","crafts",1016,"un","C"
229,2,2,368,"STUB","toe",569,"rel","C"
229,2,2,371,"EXCISE","tax",582,"rel","C"
229,2,2,410,"ALTO","ground",919,"un","C"
230,1,2,431,"BOUNTY","hunter",450,"rel","C"
230,1,2,502,"DEMI","corn",465,"un","D"
230,1,2,520,"HUNDRED","thousand",455,"rel","C"
230,1,2,587,"CURSIVE","drop",772,"un","C"
230,1,2,681,"MASTER","slave",611,"rel","D"
230,1,2,686,"CURIOUS","sandwich",470,"un","C"
230,1,2,703,"SNEEZE","naked",452,"un","C"
230,1,2,734,"TARZAN","basket",428,"un","C"
230,1,2,751,"STRIP","course",978,"un","C"
230,1,2,757,"LANGUAGE","away",518,"un","C"
230,1,2,781,"MUST","have",913,"rel","C"
230,1,2,790,"DITCH","concert",408,"un","D"
230,1,2,814,"BINDER","do",486,"un","C"
230,2,2,443,"TRIUMPH","strawberry",501,"un","D"
230,2,2,496,"YEARS","nurse",2273,"un","D"
230,2,2,515,"PUDDING","chocolate",453,"rel","D"
230,2,2,522,"DIP","chip",522,"rel","D"
230,2,2,525,"POLICEMAN","wine",490,"un","D"
230,2,2,532,"DEFEND","balloon",569,"un","C"
230,2,2,558,"TWO","three",499,"rel","C"
230,2,2,579,"PINT","card",412,"un","C"
230,2,2,592,"CHEMICAL","reaction",468,"rel","C"
230,2,2,595,"COZY","yellow",407,"un","C"
230,2,2,598,"SNOB","coral",540,"un","D"
230,2,2,611,"GENEROUS","disc",535,"un","C"
230,2,2,613,"DISHES","wash",420,"rel","D"
230,2,2,655,"CIRCUS","clown",538,"rel","C"
230,2,2,661,"HULA","hoop",489,"rel","C"
230,2,2,734,"PARIS","france",488,"rel","C"
230,2,2,742,"JUNK","yard",520,"rel","C"
230,2,2,752,"MAYBE","not",519,"rel","C"
230,2,2,787,"WHITE","store",456,"un","C"
230,2,2,805,"KEEPER","zoo",453,"rel","D"
231,1,2,17,"WEDNESDAY","thursday",538,"rel","C"
231,1,2,33,"INABILITY","groceries",536,"un","D"
231,1,2,63,"DISLIKE","sand",514,"un","D"
231,1,2,68,"PRIME","ribs",793,"rel","C"
231,1,2,76,"ACTRESS","key",485,"un","C"
231,1,2,87,"BEING","seatbelt",500,"un","C"
231,1,2,99,"MARY","virgin",487,"rel","D"
231,1,2,118,"SUNNY","computer",498,"un","D"
231,1,2,124,"TRICK","treat",572,"rel","C"
231,1,2,137,"GENE","closed",518,"un","D"
231,1,2,181,"TURN","off",391,"rel","C"
231,1,2,184,"RAZOR","sharp",541,"rel","C"
231,1,2,191,"CABINET","kitchen",421,"rel","D"
231,1,2,218,"CABIN","log",502,"rel","D"
231,1,2,253,"LINGERIE","sexy",516,"rel","D"
231,1,2,261,"KNIFE","ski",789,"un","D"
231,1,2,275,"BOILED","eggs",408,"rel","C"
231,1,2,377,"COMPETITION","bee",772,"un","D"
231,2,2,43,"FAIL","house",724,"un","C"
231,2,2,44,"TWIST","turn",440,"rel","C"
231,2,2,101,"JOCK","strap",712,"rel","C"
231,2,2,164,"KEYBOARD","pool",492,"un","C"
231,2,2,178,"SCUBA","dive",466,"rel","C"
231,2,2,191,"FACTORY","worker",468,"rel","C"
231,2,2,222,"ROBE","bath",566,"rel","D"
231,2,2,230,"HOSTESS","days",440,"un","C"
231,2,2,283,"PRODUCTION","movie",429,"rel","D"
231,2,2,293,"CLOROX","bleach",563,"rel","C"
231,2,2,314,"PORCELAIN","doll",455,"rel","C"
231,2,2,317,"KINETIC","onion",681,"un","C"
231,2,2,326,"NECKLACE","gold",946,"rel","D"
231,2,2,399,"LEGION","foreign",1170,"rel","D"
231,2,2,402,"BOUQUET","fraternity",592,"un","C"
232,1,2,421,"SUN","tan",552,"rel","C"
232,1,2,466,"MCDONALD'S","hamburger",519,"rel","C"
232,1,2,494,"COOKBOOK","novel",484,"un","C"
232,1,2,499,"ZEST","soap",545,"rel","C"
232,1,2,501,"PLAIN","simple",438,"rel","C"
232,1,2,529,"MISS","theory",467,"un","C"
232,1,2,532,"MORE","noodles",674,"un","C"
232,1,2,587,"SURROUNDINGS","ball",466,"un","C"
232,1,2,597,"SOUND","human",439,"un","D"
232,1,2,635,"TRENCH","coat",502,"rel","C"
232,1,2,648,"ROMAN","tire",506,"un","C"
232,1,2,684,"ALLEGIANCE","pledge",401,"rel","D"
232,1,2,692,"PATIO","furniture",546,"rel","C"
232,1,2,705,"LINK","chain",470,"rel","D"
232,1,2,785,"PICKLES","dill",547,"rel","D"
232,1,2,796,"CHIP","potato",540,"rel","D"
232,1,2,821,"TOAD","tape",441,"un","C"
232,1,2,828,"EMPLOYEE","college",420,"un","D"
232,1,2,830,"MAGICIAN","it",539,"un","C"
232,2,2,455,"FOSSIL","dinosaur",840,"rel","D"
232,2,2,486,"SEASHORE","cracker",421,"un","C"
232,2,2,493,"SHAME","heavy",551,"un","D"
232,2,2,549,"SKINNY","pizza",555,"un","C"
232,2,2,583,"BREED","dog",602,"rel","D"
232,2,2,617,"SHRINE","circus",405,"un","D"
232,2,2,641,"FLAT","down",566,"un","C"
232,2,2,671,"SWEET","chief",413,"un","C"
232,2,2,687,"SERVICE","station",437,"rel","C"
232,2,2,703,"FOIL","aluminum",518,"rel","D"
232,2,2,705,"NEEDLE","thread",405,"rel","C"
232,2,2,718,"CAB","taxi",610,"rel","D"
232,2,2,741,"SPRAY","hair",443,"rel","D"
232,2,2,756,"ACCUMULATE","broken",500,"un","D"
232,2,2,787,"HUMAN","being",599,"rel","C"
232,2,2,810,"CANDIDATE","president",454,"rel","D"
233,1,2,68,"FACTS","have",1025,"un","C"
233,1,2,92,"MAKE","do",854,"rel","C"
233,1,2,101,"THERE","chocolate",549,"un","D"
233,1,2,106,"UNITED","states",709,"rel","C"
233,1,2,115,"GIGGLE","clean",2054,"un","D"
233,1,2,129,"HERO","toe",581,"un","C"
233,1,2,131,"CHICKEN","soup",472,"rel","C"
233,1,2,160,"HINDSIGHT","sting",742,"un","C"
233,1,2,172,"MEDICAL","clown",631,"un","C"
233,1,2,201,"ARTS","crafts",824,"rel","C"
233,1,2,204,"HIP","bone",473,"rel","C"
233,1,2,233,"ENDING","three",760,"un","C"
233,1,2,242,"STRIP","naked",772,"rel","C"
233,1,2,245,"SHORTCAKE","strawberry",644,"rel","D"
233,1,2,261,"FLAKE","corn",794,"rel","D"
233,1,2,264,"HOLE","ground",578,"rel","C"
233,1,2,269,"PHONE","call",693,"rel","C"
233,1,2,287,"HARDY","boys",487,"rel","C"
233,1,2,299,"CHECKING","account",532,"rel","C"
233,1,2,315,"METRIC","system",907,"rel","C"
233,1,2,338,"ACCELERATE","drugs",725,"un","C"
233,1,2,345,"DESTINY","polish",643,"un","C"
233,1,2,355,"LEAN","chip",470,"un","D"
233,1,2,365,"INERTIA","telephone",553,"un","D"
233,1,2,399,"MAGIC","coke",620,"un","C"
233,1,2,408,"CHIPMUNK","cards",758,"un","C"
233,2,2,38,"GUITAR","string",593,"rel","C"
233,2,2,50,"DEVIL","club",788,"un","D"
233,2,2,54,"SLING","shot",676,"rel","C"
233,2,2,59,"HUNDRED","puzzle",532,"un","D"
233,2,2,110,"BULLETIN","board",690,"rel","C"
233,2,2,121,"GROCERY","store",486,"rel","C"
233,2,2,213,"CRISP","zoo",533,"un","D"
233,2,2,239,"PARK","tax",499,"un","C"
233,2,2,248,"WICKER","basket",553,"rel","C"
233,2,2,303,"MORSE","code",566,"rel","C"
233,2,2,305,"TICKET","concert",632,"rel","D"
233,2,2,356,"MONKEY","wash",555,"un","D"
233,2,2,381,"HUT","straw",696,"rel","D"
233,2,2,398,"RAYS","fortune",882,"un","C"
233,2,2,404,"COOLER","wine",439,"rel","D"
233,2,2,405,"OWN","yard",502,"un","C"
233,2,2,410,"DEER","slave",501,"un","D"
234,1,2,418,"FURTHER","away",404,"rel","C"
234,1,2,454,"TELLER","bank",455,"rel","D"
234,1,2,457,"SUB","sandwich",545,"rel","C"
234,1,2,460,"PRESTIGE","check",428,"un","D"
234,1,2,474,"CREDIT","card",615,"rel","C"
234,1,2,477,"UNIFORM","nurse",561,"rel","D"
234,1,2,485,"STEER","red",494,"un","D"
234,1,2,531,"HELIUM","balloon",647,"rel","C"
234,1,2,554,"LOWER","chew",476,"un","D"
234,1,2,573,"SPRAIN","ankle",583,"rel","C"
234,1,2,582,"YOLK","egg",724,"rel","D"
234,1,2,603,"CORPSE","not",854,"un","C"
234,1,2,634,"HANDLE","care",804,"rel","C"
234,1,2,751,"EXIT","reaction",580,"un","C"
234,1,2,759,"MELLOW","yellow",482,"rel","C"
234,1,2,785,"BURST","bubble",583,"rel","C"
234,1,2,802,"INTERRUPT","up",646,"un","C"
234,1,2,803,"ABLE","beam",641,"un","C"
234,2,2,441,"SNEAK","preview",433,"rel","C"
234,2,2,493,"COMPACT","disc",595,"rel","C"
234,2,2,497,"BEAN","green",401,"rel","D"
234,2,2,533,"FEMALE","perfect",486,"un","C"
234,2,2,560,"PICTURE","frame",604,"rel","C"
234,2,2,590,"SHAKE","rattle",567,"rel","C"
234,2,2,634,"OBSTACLE","course",526,"rel","C"
234,2,2,672,"INSTINCT","basic",551,"rel","D"
234,2,2,674,"DRIP","drop",574,"rel","C"
234,2,2,675,"OZONE","layer",555,"rel","C"
234,2,2,685,"INDIRECT","doctor",641,"un","C"
234,2,2,702,"CONNECT","dots",556,"rel","C"
234,2,2,723,"SALIVA","hoop",593,"un","C"
234,2,2,728,"REEF","coral",647,"rel","D"
234,2,2,736,"CURIOUS","george",595,"rel","C"
234,2,2,743,"PLENTY","thousand",1014,"un","C"
234,2,2,800,"TYPIST","france",534,"un","C"
235,1,2,4,"LAB","experiment",559,"rel","C"
235,1,2,12,"DUMP","garbage",420,"rel","D"
235,1,2,20,"LASTING","long",444,"rel","D"
235,1,2,27,"COMMANDER","chief",406,"rel","C"
235,1,2,32,"FIGHT","fist",343,"rel","D"
235,1,2,41,"LEAST","bath",543,"un","D"
235,1,2,44,"EXPLOSION","potato",434,"un","D"
235,1,2,48,"SHOW","tell",492,"rel","C"
235,1,2,50,"OPENER","can",439,"rel","D"
235,1,2,51,"EXAMPLE","bleach",567,"un","C"
235,1,2,54,"ELEMENTS","chain",407,"un","D"
235,1,2,72,"TWILIGHT","being",391,"un","C"
235,1,2,82,"TWIST","treat",527,"un","C"
235,1,2,91,"SPOILED","rotten",738,"rel","C"
235,1,2,100,"ENTERTAINMENT","television",658,"rel","C"
235,1,2,131,"MINOR","sharp",465,"un","C"
235,1,2,150,"HAPPENING","now",437,"rel","C"
235,1,2,157,"BUSY","taxi",516,"un","D"
235,1,2,175,"ROMAN","empire",460,"rel","C"
235,1,2,194,"HARVEST","crops",484,"rel","C"
235,1,2,204,"SELFISH","dive",444,"un","C"
235,1,2,213,"SICKLE","cell",527,"rel","C"
235,1,2,236,"POST","office",506,"rel","C"
235,1,2,315,"SNAP","crackle",754,"rel","C"
235,1,2,349,"JOURNAL","hamburger",500,"un","C"
235,1,2,358,"RIGHTS","station",885,"un","C"
235,1,2,414,"MENTAL","health",837,"rel","C"
235,2,2,24,"SCARF","turn",528,"un","C"
235,2,2,35,"REAP","log",450,"un","D"
235,2,2,39,"LANDSCAPE","simple",458,"un","C"
235,2,2,102,"DAMN","it",445,"rel","C"
235,2,2,114,"UNAWARE","gold",458,"un","D"
235,2,2,157,"VACUUM","cleaner",434,"rel","C"
235,2,2,171,"DRUM","stick",501,"rel","C"
235,2,2,203,"CAPTION","closed",475,"rel","D"
235,2,2,234,"SLICK","dog",397,"un","D"
235,2,2,303,"CLOROX","dinosaur",872,"un","D"
235,2,2,340,"SPREE","shopping",461,"rel","D"
235,2,2,342,"THING","ribs",490,"un","C"
235,2,2,367,"LIST","groceries",477,"rel","D"
235,2,2,406,"POSTAGE","stamp",461,"rel","C"
236,1,2,419,"CANE","dill",1244,"un","D"
236,1,2,438,"CORAL","reef",488,"rel","C"
236,1,2,467,"ATTENTION","span",455,"rel","C"
236,1,2,498,"PIMPLE","furniture",571,"un","C"
236,1,2,532,"TRICK","eggs",453,"un","C"
236,1,2,554,"STEREOTYPE","virgin",566,"un","D"
236,1,2,575,"HELMET","motorcycle",554,"rel","D"
236,1,2,590,"PICKLES","sexy",530,"un","D"
236,1,2,607,"DEBATE","president",476,"un","D"
236,1,2,615,"CHARM","bracelet",533,"rel","C"
236,1,2,625,"RIGHTEOUS","soap",517,"un","C"
236,1,2,631,"RENT","thread",465,"un","C"
236,1,2,642,"GENE","pool",471,"rel","C"
236,1,2,652,"MEMORIAL","service",484,"rel","C"
236,1,2,661,"CANYON","grand",468,"rel","D"
236,1,2,665,"BOUQUET","flowers",568,"rel","C"
236,1,2,674,"JAIL","aluminum",599,"un","D"
236,1,2,744,"GRAPE","thursday",567,"un","C"
236,1,2,755,"SPAGHETTI","sauce",434,"rel","C"
236,1,2,788,"SHOCK","electric",489,"rel","D"
236,1,2,790,"PAN","strap",642,"un","C"
236,2,2,420,"GEORGE","washington",485,"rel","C"
236,2,2,424,"GRADUATE","student",395,"rel","C"
236,2,2,427,"REMINISCENCE","coat",441,"un","C"
236,2,2,456,"PUNCTUATION","kitchen",523,"un","D"
236,2,2,462,"HIKING","boots",633,"rel","C"
236,2,2,476,"SUBTLE","hint",266,"rel","C"
236,2,2,494,"SMOKY","mountains",563,"rel","C"
236,2,2,505,"BLOUSE","hair",477,"un","D"
236,2,2,517,"CUSHION","couch",524,"rel","D"
236,2,2,544,"DELINQUENT","juvenile",858,"rel","D"
236,2,2,558,"CONTEMPORARY","tan",466,"un","C"
236,2,2,564,"RELATIVITY","theory",613,"rel","C"
236,2,2,566,"DEFINITION","off",449,"un","C"
236,2,2,597,"TOENAIL","clipper",498,"rel","C"
236,2,2,609,"ATHLETIC","movie",451,"un","D"
236,2,2,617,"HOE","doll",604,"un","C"
236,2,2,652,"DISCIPLINE","strict",629,"rel","D"
236,2,2,691,"PROMISE","broken",454,"rel","D"
236,2,2,711,"CONCERN","worker",484,"un","C"
236,2,2,717,"KINETIC","energy",442,"rel","C"
236,2,2,736,"CASE","court",492,"rel","D"
236,2,2,757,"PRINCESS","pledge",485,"un","D"
236,2,2,774,"SQUAD","police",441,"rel","D"
236,2,2,775,"LOAD","heavy",439,"rel","D"
236,2,2,783,"FIBER","foreign",529,"un","D"
236,2,2,795,"CRAYOLA","crayon",467,"rel","C"
236,2,2,824,"DRILL","bit",1061,"rel","C"
237,1,2,3,"TRIUMPH","strawberry",438,"un","D"
237,1,2,5,"GUM","chew",420,"rel","D"
237,1,2,17,"KEEPER","zoo",418,"rel","D"
237,1,2,88,"DISHES","wash",419,"rel","D"
237,1,2,147,"DIP","chip",440,"rel","D"
237,1,2,149,"CHEMICAL","reaction",426,"rel","C"
237,1,2,158,"WHITE","store",548,"un","C"
237,1,2,172,"HULA","hoop",393,"rel","C"
237,1,2,208,"JUNK","yard",433,"rel","C"
237,1,2,211,"POLICEMAN","wine",466,"un","D"
237,1,2,231,"PINT","card",631,"un","C"
237,1,2,248,"CIRCUS","clown",465,"rel","C"
237,1,2,254,"YEARS","nurse",417,"un","D"
237,1,2,264,"DEFEND","balloon",547,"un","C"
237,1,2,266,"GENEROUS","disc",663,"un","C"
237,1,2,307,"MAYBE","not",420,"rel","C"
237,1,2,314,"COZY","yellow",408,"un","C"
237,1,2,315,"SNOB","coral",361,"un","D"
237,1,2,332,"PUDDING","chocolate",470,"rel","D"
237,1,2,359,"PARIS","france",561,"rel","C"
237,1,2,383,"TWO","three",499,"rel","C"
237,2,2,1,"GOVERNOR","green",517,"un","D"
237,2,2,54,"ILLEGAL","drugs",491,"rel","C"
237,2,2,62,"WET","care",450,"un","C"
237,2,2,108,"RUM","coke",450,"rel","C"
237,2,2,142,"MEANING","egg",458,"un","D"
237,2,2,157,"SHOULDER","ankle",491,"un","C"
237,2,2,163,"PIECES","puzzle",552,"rel","D"
237,2,2,209,"WOMEN","bank",475,"un","D"
237,2,2,223,"MARK","check",535,"rel","D"
237,2,2,254,"MEMBER","club",537,"rel","D"
237,2,2,270,"BOOTH","telephone",442,"rel","D"
237,2,2,275,"LIPS","states",481,"un","C"
237,2,2,299,"APPLE","red",508,"rel","D"
237,2,2,322,"ARTS","shot",536,"un","C"
237,2,2,336,"MONEY","preview",518,"un","C"
237,2,2,343,"FAME","fortune",412,"rel","C"
237,2,2,353,"TAN","code",460,"un","C"
237,2,2,381,"LASER","beam",498,"rel","C"
237,2,2,402,"DEAL","cards",465,"rel","C"
238,1,2,420,"FILE","frame",513,"un","C"
238,1,2,433,"HONEY","george",744,"un","C"
238,1,2,449,"FINGERNAIL","polish",508,"rel","C"
238,1,2,488,"BRITTLE","board",473,"un","C"
238,1,2,503,"REMAIN","basic",433,"un","D"
238,1,2,536,"ALTO","ground",540,"un","C"
238,1,2,566,"EXCISE","tax",453,"rel","C"
238,1,2,587,"NOW","account",421,"un","C"
238,1,2,591,"NOTICE","string",421,"un","C"
238,1,2,608,"SHOWER","clean",426,"rel","D"
238,1,2,618,"BEE","sting",422,"rel","C"
238,1,2,620,"MONOTONOUS","straw",440,"un","D"
238,1,2,624,"MAGNET","system",452,"un","C"
238,1,2,649,"GROWN","up",443,"rel","C"
238,1,2,667,"RADISH","call",404,"un","C"
238,1,2,691,"REFLECTION","ache",433,"un","C"
238,1,2,711,"STUB","toe",394,"rel","C"
238,1,2,728,"MELLOW","soup",439,"un","C"
238,1,2,756,"SWAP","boys",458,"un","C"
238,1,2,761,"MEDICAL","doctor",328,"rel","C"
238,2,2,549,"LANGUAGE","away",336,"un","C"
238,2,2,562,"SNEEZE","naked",357,"un","C"
238,2,2,581,"TARZAN","basket",421,"un","C"
238,2,2,662,"CURIOUS","sandwich",533,"un","C"
238,2,2,698,"MASTER","slave",555,"rel","D"
238,2,2,702,"DEMI","corn",1114,"un","D"
238,2,2,709,"MUST","have",728,"rel","C"
238,2,2,776,"HUNDRED","thousand",384,"rel","C"
238,2,2,792,"DITCH","concert",498,"un","D"
238,2,2,813,"PRACTICE","perfect",410,"rel","C"
239,1,2,3,"JOCK","strap",548,"rel","C"
239,1,2,18,"HOSTESS","days",745,"un","C"
239,1,2,20,"BOUQUET","fraternity",635,"un","C"
239,1,2,75,"CLOROX","bleach",612,"rel","C"
239,1,2,99,"TWIST","turn",586,"rel","C"
239,1,2,129,"PORCELAIN","doll",337,"rel","C"
239,1,2,134,"ROBE","bath",611,"rel","D"
239,1,2,138,"ANTIDOTE","dam",680,"un","C"
239,1,2,139,"NECKLACE","gold",443,"rel","D"
239,1,2,287,"KINETIC","onion",646,"un","C"
239,1,2,311,"LEGION","foreign",519,"rel","D"
239,1,2,316,"SCUBA","dive",376,"rel","C"
239,1,2,329,"FAIL","house",646,"un","C"
239,1,2,330,"FACTORY","worker",572,"rel","C"
239,1,2,378,"PRODUCTION","movie",694,"rel","D"
239,1,2,387,"KEYBOARD","pool",549,"un","C"
239,2,2,72,"MAGICIAN","it",410,"un","C"
239,2,2,87,"MORE","noodles",609,"un","C"
